78,Setubal,Partido G,14
78,Setubal,Partido F,92
78,Setubal,Partido C,259
78,Setubal,Partido E,29
78,Setubal,Partido B,4
78,Setubal,Partido D,3
79,Setubal,Partido A,194
79,Setubal,Partido G,5
79,Setubal,Partido F,146
79,Setubal,Partido C,274
79,Setubal,Partido E,21
79,Setubal,Partido B,8
79,Setubal,Partido D,1
80,Setubal,Partido A,117
80,Setubal,Partido G,7
80,Setubal,Partido F,151
80,Setubal,Partido C,260
80,Setubal,Partido E,29
80,Setubal,Partido B,8
80,Setubal,Partido D,2
81,Setubal,Partido A,0
81,Setubal,Partido G,0
81,Setubal,Partido F,0
81,Setubal,Partido C,0
81,Setubal,Partido E,0
81,Setubal,Partido B,0
81,Setubal,Partido D,0
82,Setubal,Partido A,117
82,Setubal,Partido G,9
82,Setubal,Partido F,87
82,Setubal,Partido C,235
82,Setubal,Partido E,26
82,Setubal,Partido B,4
82,Setubal,Partido D,1
83,Setubal,Partido A,113
83,Setubal,Partido G,14
83,Setubal,Partido F,101
83,Setubal,Partido C,275
83,Setubal,Partido E,30
83,Setubal,Partido B,4
83,Setubal,Partido D,3
84,Setubal,Partido A,117
84,Setubal,Partido G,7
84,Setubal,Partido F,97
84,Setubal,Partido C,300
84,Setubal,Partido E,35
84,Setubal,Partido B,9
84,Setubal,Partido D,3
85,Setubal,Partido A,110
85,Setubal,Partido G,10
85,Setubal,Partido F,102
85,Setubal,Partido C,330
85,Setubal,Partido E,34
85,Setubal,Partido B,12
85,Setubal,Partido D,2
86,Setubal,Partido A,86
86,Setubal,Partido G,13
86,Setubal,Partido F,88
86,Setubal,Partido C,336
86,Setubal,Partido E,28
86,Setubal,Partido B,9
86,Setubal,Partido D,1
87,Setubal,Partido A,63
87,Setubal,Partido G,3
87,Setubal,Partido F,51
87,Setubal,Partido C,168
87,Setubal,Partido E,25
87,Setubal,Partido B,5
87,Setubal,Partido D,3
88,Azeitao,Partido G,1
88,Azeitao,Partido C,101
88,Azeitao,Partido A,40
88,Azeitao,Partido F,70
88,Azeitao,Partido E,5
88,Azeitao,Partido B,1
88,Azeitao,Partido D,1
89,Setubal,Partido A,153
89,Setubal,Partido E,27
89,Setubal,Partido C,299
89,Setubal,Partido G,9
89,Setubal,Partido F,132
89,Setubal,Partido B,7
89,Setubal,Partido D,4
90,Setubal,Partido A,130
90,Setubal,Partido E,38
90,Setubal,Partido C,328
90,Setubal,Partido G,8
90,Setubal,Partido F,147
90,Setubal,Partido B,7
90,Setubal,Partido D,2
91,Setubal,Partido A,108
91,Setubal,Partido E,28
91,Setubal,Partido C,345
91,Setubal,Partido G,15
91,Setubal,Partido F,136
91,Setubal,Partido B,15
91,Setubal,Partido D,4
92,Sado,Partido A,41
92,Sado,Partido F,145
92,Sado,Partido G,8
92,Sado,Partido E,5
92,Sado,Partido C,463
92,Sado,Partido B,28
92,Sado,Partido D,3
93,Sado,Partido A,47
93,Sado,Partido F,120
93,Sado,Partido G,1
93,Sado,Partido E,7
93,Sado,Partido C,295
93,Sado,Partido B,12
93,Sado,Partido D,1
94,Sado,Partido A,16
94,Sado,Partido F,75
94,Sado,Partido G,4
94,Sado,Partido E,13
94,Sado,Partido C,382
94,Sado,Partido B,9
94,Sado,Partido D,0
95,Sado,Partido A,13
95,Sado,Partido F,42
95,Sado,Partido G,4
95,Sado,Partido E,8
95,Sado,Partido C,179
95,Sado,Partido B,12
95,Sado,Partido D,3
96,Gambia,Partido F,64
96,Gambia,Partido G,10
96,Gambia,Partido A,37
96,Gambia,Partido E,8
96,Gambia,Partido C,239
96,Gambia,Partido B,7
96,Gambia,Partido D,2
97,Gambia,Partido F,83
97,Gambia,Partido G,3
97,Gambia,Partido A,44
97,Gambia,Partido E,11
97,Gambia,Partido C,323
97,Gambia,Partido B,17
97,Gambia,Partido D,4
98,Azeitao,Partido C,140
98,Azeitao,Partido G,8
98,Azeitao,Partido E,24
98,Azeitao,Partido A,98
98,Azeitao,Partido F,40
98,Azeitao,Partido B,1
98,Azeitao,Partido D,4
99,Azeitao,Partido C,82
99,Azeitao,Partido G,2
99,Azeitao,Partido E,18
99,Azeitao,Partido A,47
99,Azeitao,Partido F,66
99,Azeitao,Partido B,5
99,Azeitao,Partido D,2
100,Azeitao,Partido C,63
100,Azeitao,Partido G,1
100,Azeitao,Partido E,6
100,Azeitao,Partido A,40
100,Azeitao,Partido F,42
100,Azeitao,Partido B,3
100,Azeitao,Partido D,1
101,Azeitao,Partido C,301
101,Azeitao,Partido G,4
101,Azeitao,Partido E,20
101,Azeitao,Partido A,48
101,Azeitao,Partido F,150
101,Azeitao,Partido B,17
101,Azeitao,Partido D,2
102,Azeitao,Partido C,266
102,Azeitao,Partido G,5
102,Azeitao,Partido E,36
102,Azeitao,Partido A,68
102,Azeitao,Partido F,83
102,Azeitao,Partido B,7
102,Azeitao,Partido D,1
103,Azeitao,Partido C,161
103,Azeitao,Partido G,4
103,Azeitao,Partido E,21
103,Azeitao,Partido A,51
103,Azeitao,Partido F,61
103,Azeitao,Partido B,5
